Tumor_Sample_Barcode,Signature_1,Signature_2,Signature_3,Signature_4,Signature_5
TCGA-B6-A0IC-01A-11W-A050-09,0.005813094799276893,0.005785134416347819,0.2890420382565269,0.13508753917389144,0.5642721933539567
TCGA-B6-A0IE-01A-11W-A050-09,0.006413998060614884,0.006426698352669736,0.16823603105442306,0.05426460255434835,0.764658669977944
TCGA-B6-A0IH-01A-11D-A10Y-09,0.005567803878282301,0.18782883314517151,0.005596624372007285,0.0055079692235873385,0.7954987693809517
TCGA-B6-A0IM-01A-11W-A050-09,0.007208994579173229,0.007246780916925269,0.0071331043861355,0.007258857443753662,0.9711522626740123
TCGA-B6-A0RH-01A-21D-A10Y-09,0.00595756102276334,0.005985220744405113,0.006024770654185917,0.3393141433405413,0.6427183042381044
TCGA-B6-A0RI-01A-11W-A071-09,0.012634194355851542,0.01285003998169305,0.012848356834050924,0.41235335559794406,0.5493140532304605
TCGA-B6-A0RM-01A-11D-A099-09,0.007654769137245318,0.3411486486149588,0.007707458676758843,0.007641837955875967,0.635847285615161
TCGA-B6-A0RO-01A-22D-A099-09,0.006572117561969127,0.18626031384304392,0.1678980598221455,0.006812559365080922,0.6324569494077604
TCGA-B6-A0RQ-01A-11D-A10Y-09,0.004383482678010252,0.3729343864106973,0.004385089929271875,0.21625838522752297,0.40203865575449754
TCGA-B6-A0RT-01A-21D-A099-09,0.003987731741061357,0.0039946436342917675,0.3785977732790502,0.2605883557485382,0.3528314955970585
TCGA-B6-A0WS-01A-11D-A10Y-09,0.01012551481778998,0.01016196120107086,0.1809092521052711,0.13263514985039845,0.6661681220254697
TCGA-B6-A0WV-01A-11D-A10G-09,0.007356959317715208,0.007452081756247516,0.007278764413369943,0.18164391959535867,0.7962682749173087
TCGA-B6-A0WW-01A-11D-A10G-09,0.005825970898308156,0.00570476072122386,0.0057891308796055516,0.33167304309819234,0.65100709440267
TCGA-B6-A0WX-01A-11D-A10G-09,0.005668978915024546,0.005609579601069333,0.27479039926233123,0.005741651856099881,0.708189390365475
TCGA-B6-A0WY-01A-11D-A10G-09,0.008482773103201457,0.008575812146882269,0.2649478214310941,0.15532503478358273,0.5626685585352394
TCGA-B6-A0X4-01A-11D-A10G-09,0.009328969459324606,0.30475233060028073,0.2818897566616693,0.009270514499638954,0.39475842877908646
TCGA-B6-A1KC-01B-11D-A159-09,0.0072990500586163215,0.007266540893421126,0.303743761156131,0.007491089033326445,0.6741995588585051
TCGA-B6-A1KF-01A-11D-A13L-09,0.003700480021354684,0.10679331312736456,0.14425344909152418,0.25340240542781006,0.49185035233194646
TCGA-B6-A1KI-01A-11D-A14K-09,0.01012199597335981,0.010227014502353235,0.010215772716193734,0.060402620120037845,0.9090325966880555
TCGA-B6-A2IU-01A-32D-A19T-09,0.004441683909594296,0.41863703784346495,0.004487451824612766,0.00450079567984055,0.5679330307424874
TCGA-B6-A401-01A-11D-A23C-09,0.13007890056321436,0.00863222379738382,0.28406009136752475,0.008746365410173103,0.568482418861704
TCGA-B6-A40C-01A-11D-A23C-09,0.006031193792702489,0.11359253243031638,0.19261777437376218,0.07246091700149165,0.6152975824017273
TCGA-BF-A1PV-01A-11D-A19A-08,0.0006213831680386826,0.9730974293443846,0.0006162098842554129,0.004015355823664341,0.021649621779656996
TCGA-BF-A1PX-01A-12D-A19A-08,0.0005523626230078203,0.9977796006202434,0.0005513851645314124,0.000568091344124044,0.0005485602480932917
TCGA-BF-A1Q0-01A-21D-A19A-08,0.0002667215135010464,0.9383327036454823,0.0002670181436407597,0.00026774577787204917,0.06086581091950384
TCGA-BF-A3DL-01A-11D-A20D-08,0.00037500493799891505,0.9428213503685963,0.0003736810452874495,0.008928373078610642,0.047501590569506945
TCGA-BF-A3DM-01A-11D-A20D-08,0.00036328974671926887,0.9727784415222753,0.00036416275793065586,0.00036456868078895316,0.02612953729228557
TCGA-BF-A3DN-01A-11D-A20D-08,0.043453477262125305,0.8107967458103222,0.002146202368188542,0.002139952364645294,0.14146362219471872
TCGA-BF-A5EO-01A-12D-A27K-08,0.012753596556899836,0.9647147741828025,0.0002819594418508127,0.00028599527312688443,0.021963674545319885
TCGA-BF-A5EP-01A-12D-A27K-08,0.0010706357639070686,0.7664191456575309,0.04789022287673321,0.0010894558558130728,0.1835305398460158
TCGA-BF-A5ER-01A-12D-A27K-08,0.0674481817447794,0.883293400258765,0.0008799125487644157,0.0008719358645947179,0.04750656958309644
TCGA-BF-A5ES-01A-11D-A27K-08,0.0003363267283289412,0.9401960031158548,0.02140898905744079,0.00033775498655567776,0.03772092611181967
TCGA-BF-A9VF-01A-11D-A372-08,0.001909624520589856,0.8414214745334816,0.001869361709902729,0.001850138217276385,0.15294940101874946
TCGA-BF-AAOU-01A-12D-A397-08,0.06775611713329119,0.9013575113535938,0.0005203974007482105,0.01221459196379437,0.018151382148572502
TCGA-BF-AAP1-01A-11D-A397-08,0.00019631580716874053,0.9617781350342953,0.021095607616464916,0.00019558288940554433,0.016734358652665374
TCGA-BF-AAP2-01A-11D-A401-08,0.00012751027842111107,0.9994911590574388,0.0001272022325463524,0.00012681701296625704,0.00012731141862743295
TCGA-BF-AAP4-01A-11D-A401-08,0.0002130618804258478,0.9577482332919929,0.016977297158379992,0.0002158028872144506,0.02484560478198694
TCGA-BF-AAP6-01A-11D-A401-08,0.09367956189604164,0.7215312983638016,0.0026650925507040683,0.0026509216269901942,0.17947312556246267
TCGA-BF-AAP7-01A-11D-A401-08,0.0003732661264568026,0.9310495335538023,0.00037525647444093936,0.00037339210307043815,0.0678285517422295
TCGA-BH-A0AU-01A-11D-A12Q-09,0.010072650237010528,0.009964933321488808,0.35883255677660725,0.08807309874517676,0.5330567609197165
TCGA-BH-A0AW-01A-11W-A071-09,0.0012821843607596743,0.09423449074299214,0.07341811288203921,0.5486072364043599,0.2824579756098491
TCGA-BH-A0B0-01A-21D-A10Y-09,0.0028529106076750446,0.06867816688918886,0.0028462406284911258,0.9227410923582527,0.002881589516392202
TCGA-BH-A0B1-01A-12W-A071-09,0.004126600647235017,0.0041486786656488965,0.2531240550708861,0.0041041216232731515,0.7344965439929568
TCGA-BH-A0B4-01A-11W-A019-09,0.0030067715032549742,0.0497983634240653,0.35647379962478853,0.18675224363989684,0.40396882180799437
TCGA-BH-A0B5-01A-11D-A12Q-09,0.0034677298999776385,0.0437251020512798,0.0034673850745731566,0.7767968901771016,0.17254289279706772
TCGA-BH-A0B6-01A-11D-A19Y-09,0.0002457446081872509,0.1084227869288454,0.00024284048095735055,0.8908461850197796,0.00024244296223027915
TCGA-BH-A0BA-01A-11W-A071-09,0.005252343926859897,0.005239021324630692,0.005180690778224862,0.3915788024447341,0.5927491415255505
TCGA-BH-A0BC-01A-22D-A099-09,0.0058029711455810365,0.0058747942426165675,0.0058418185111911115,0.3292665846323008,0.6532138314683105
TCGA-BH-A0BD-01A-11W-A050-09,0.010172760329491473,0.010488667866963378,0.010236114814625781,0.25967406682123206,0.7094283901676873
TCGA-BH-A0BF-01A-21D-A12Q-09,0.00656793543572732,0.0066277590704447754,0.006658564882008402,0.15786786663054073,0.8222778739812788
TCGA-BH-A0BM-01A-11W-A071-09,0.008559557189053128,0.09109137036353034,0.1995635432313978,0.2634647936416627,0.437320735574356
TCGA-BH-A0BP-01A-11D-A10Y-09,0.0013649871528124038,0.1489640561648881,0.21559013427019036,0.32277416020304084,0.3113066622090683
TCGA-BH-A0BS-01A-11D-A12Q-09,0.013508343029921231,0.3959884363929619,0.013474299389802604,0.013496932876490326,0.5635319883108239
TCGA-BH-A0BV-01A-11W-A019-09,0.007056988601124563,0.2622197050489451,0.007142723075432888,0.22089771765017913,0.5026828656243184
TCGA-BH-A0BW-01A-11D-A10Y-09,0.0027432262040883943,0.0027315675389830638,0.21303749060565838,0.12665914653710675,0.6548285691141635
TCGA-BH-A0BZ-01A-31D-A12Q-09,0.0008884002103674787,0.0008967930919897641,0.36916322053423495,0.1709634581055599,0.45808812805784793
TCGA-BH-A0C0-01A-21W-A071-09,0.002179494539018604,0.002174742355588802,0.6195103724282605,0.09726768285850018,0.2788677078186319
TCGA-BH-A0C1-01B-11D-A12B-09,0.005206644712524071,0.2624463562832583,0.005265185744583716,0.0052757539076838875,0.72180605935195
TCGA-BH-A0DG-01A-21D-A12Q-09,0.006149390734177384,0.006187094758717399,0.006291070774414979,0.2644077917896504,0.7169646519430398
TCGA-BH-A0DI-01A-21D-A12Q-09,0.09599187551691694,0.004881480221306188,0.004916901501780173,0.4080442957919151,0.4861654469680816
TCGA-BH-A0DK-01A-21W-A071-09,0.15288273533480762,0.0023283532848165233,0.16811473199982133,0.11699728976938345,0.559676889611171
TCGA-BH-A0DP-01A-21W-A071-09,0.007835276242640729,0.3712228763099244,0.007902311777205781,0.007859484599268114,0.605180051070961
TCGA-BH-A0DS-01A-11W-A071-09,0.004904624042733248,0.21984000304821977,0.004894478514042324,0.06580079742680667,0.7045600969681981
TCGA-BH-A0DV-01A-21D-A12Q-09,0.018343878394733556,0.3729787146965764,0.5707294136936691,0.01884360604183673,0.019104387173184058
TCGA-BH-A0E1-01A-11W-A071-09,0.0063428142962512505,0.006416531284525427,0.006331526772393577,0.49033275255824343,0.4905763750885864
TCGA-BH-A0E2-01A-11W-A071-09,0.004359788060135611,0.28005242880278214,0.004375669060389003,0.004334039227349701,0.7068780748493435
TCGA-BH-A0E7-01A-11W-A050-09,0.0055274738764461975,0.005571231306393163,0.0056208487612375456,0.005572580483626496,0.9777078655722966
TCGA-BH-A0EB-01A-11W-A050-09,0.004779934425423499,0.14121572911141955,0.17442921061781808,0.004799737082370221,0.6747753887629687
TCGA-BH-A0EE-01A-11W-A050-09,0.050895173390355986,0.13487635833569475,0.0017029157993731685,0.5045966601376187,0.3079288923369573
TCGA-BH-A0GZ-01A-11W-A071-09,0.006330404519611202,0.16523381887351135,0.2641663877221514,0.19296094106733508,0.371308447817391
TCGA-BH-A0H0-01A-11W-A071-09,0.008858017185722473,0.12222010505584575,0.20555043480122373,0.008877948871815072,0.6544934940853929
TCGA-BH-A0H6-01A-21W-A071-09,0.11521059193081867,0.01088643196346723,0.010970595130044215,0.010893454490522265,0.8520389264851477
TCGA-BH-A0H9-01A-11W-A071-09,0.004882429700208797,0.10293033115243724,0.004932828540582974,0.17877354436108683,0.7084808662456842
TCGA-BH-A0HA-01A-11D-A12Q-09,0.0006994589495529979,0.0006979286221100212,0.0006967771098091624,0.06439577037439032,0.9335100649441375
TCGA-BH-A0HF-01A-11W-A071-09,0.00017353388150453445,0.668358654305896,0.00017349042100495854,0.00017414482690822317,0.3311201765646864
TCGA-BH-A0HK-01A-11W-A071-09,0.0018650694277576195,0.17657739584350807,0.001858186590750069,0.6310913182155387,0.1886080299224456
TCGA-BH-A0HL-01A-11W-A050-09,0.006777622357955979,0.20401817023010593,0.006882193807285053,0.11044148366197723,0.6718805299426758
TCGA-BH-A0HN-01A-11D-A099-09,0.007850537095144888,0.007956876841726171,0.00795955987784822,0.30456454004770345,0.6716684861375772
TCGA-BH-A0HO-01A-11W-A050-09,0.010291073515955762,0.13787513711937846,0.010342154759268541,0.010209072339902597,0.8312825622654947
TCGA-BH-A0HP-01A-12D-A099-09,0.021968387521410847,0.023960919357777864,0.0007019882743213392,0.9526680626464106,0.0007006422000792978
TCGA-BH-A0HQ-01A-11W-A050-09,0.005794161104549529,0.4022891445084422,0.006016943089087553,0.10451843657814186,0.4813813147197789
TCGA-BH-A0HX-01A-21W-A071-09,0.003107300830355211,0.12750121183722252,0.42354588006471233,0.18613643713749226,0.2597091701302176
TCGA-BH-A0HY-01A-11W-A071-09,0.003573187922520881,0.19286773083756797,0.22608066246935804,0.029280865852207988,0.5481975529183452
TCGA-BH-A0RX-01A-21D-A099-09,0.005545127473518627,0.005547451198108699,0.005572946873039268,0.1156317537291891,0.8677027207261444
TCGA-BH-A0W3-01A-11D-A10G-09,0.010783394897322792,0.12904874674053124,0.2585425496716393,0.16025320707156274,0.44137210161894386
TCGA-BH-A0W5-01A-11D-A10G-09,0.007478836747672371,0.007501509960399739,0.007662647602464553,0.03537194384194251,0.9419850618475208
TCGA-BH-A0W7-01A-11D-A10Y-09,0.0009557269619328102,0.07391005392251962,0.0009667826145131495,0.9232047964267622,0.0009626400742721798
TCGA-BH-A18F-01A-11D-A12B-09,0.030668114937186425,0.38362272108025625,0.004215610363284579,0.2257824698988802,0.3557110837203926
TCGA-BH-A18G-01A-11D-A12B-09,0.0001555221597773579,0.0001552393379370843,0.00015581889222608452,0.00015357890953696365,0.9993798407005224
TCGA-BH-A18H-01A-11D-A12B-09,0.0043174287329374285,0.1447509700597418,0.07794215211681373,0.21068124941894611,0.562308199671561
TCGA-BH-A18I-01A-11D-A12B-09,0.009660827027050877,0.00973943328946947,0.009816549374663454,0.3011514838251363,0.6696317064836799
TCGA-BH-A18J-01A-11D-A12B-09,0.002619100065344836,0.002619406071630913,0.09343209821972458,0.8541495309632455,0.04717986468005422
TCGA-BH-A18L-01A-32D-A12B-09,0.12011217303654459,0.003942246608575393,0.16611689704081126,0.004004101766918851,0.7058245815471499
TCGA-BH-A18M-01A-11D-A12B-09,0.014306038474342623,0.014162782923643202,0.2286687462798094,0.21390172617087383,0.528960706151331
TCGA-BH-A18N-01A-11D-A12B-09,0.005369971710250733,0.0053069067376627765,0.0054606282999753565,0.02857621101058486,0.9552862822415262
TCGA-BH-A18R-01A-11D-A12B-09,0.007755891569310644,0.00781953458075124,0.007970678945066218,0.2983478998176787,0.6781059950871932
TCGA-BH-A18T-01A-11D-A12B-09,0.00235366516485877,0.0023540502674878143,0.4605277192007262,0.19276119874790543,0.34200336661902175
TCGA-BH-A18V-06A-11D-A20S-09,0.0009088939862946464,0.033338908757416325,0.17482126086675834,0.5087608473450784,0.2821700890444522
TCGA-BH-A1ES-01A-11D-A135-09,0.009374521961318154,0.2524824207138567,0.361584337195314,0.14013479123992698,0.23642392888958422
TCGA-BH-A1ET-01A-11D-A135-09,0.007913411452609435,0.00794008009606494,0.20901729199869623,0.007979892348131993,0.7671493241044973
TCGA-BH-A1EV-01A-11D-A135-09,0.06614575902327735,0.0021428181097000788,0.0021465005358517557,0.6583523606904668,0.271212561640704
TCGA-BH-A1F6-01A-11D-A13L-09,0.005435084511376063,0.08817619478575903,0.005385149921092085,0.08223284277777203,0.8187707280040007
TCGA-BH-A1F8-01A-11D-A13L-09,0.0013749458878574536,0.15278958230127485,0.001364895401615857,0.7310570273934901,0.11341354901576164
TCGA-BH-A1FC-01A-11D-A13L-09,0.002108692384288424,0.00211173708449726,0.15598085709045886,0.33854381623161034,0.5012548972091452
TCGA-BH-A1FD-01A-11W-A14Q-09,0.006350956445839074,0.00635396923544653,0.15470967889617773,0.006434732070000311,0.8261506633525364
TCGA-BH-A1FE-06A-11D-A20S-09,0.10141724580821157,0.10161866979944341,0.10063282038122516,0.10048780510140075,0.5958434589097191
TCGA-BH-A1FJ-01A-11D-A13L-09,0.006997192492346448,0.26521551537686855,0.09051439706725128,0.007073476011792556,0.6301994190517411
TCGA-BH-A1FM-01A-11D-A13L-09,0.1557324719495107,0.0039032881846457704,0.003899848684624472,0.3713586570310126,0.4651057341502065
TCGA-BH-A1FR-01A-11D-A13L-09,0.18115041799066112,0.014591345941274037,0.014721243133461664,0.014642548878773623,0.7748944440558295
TCGA-BH-A1FU-01A-11D-A14G-09,0.0030311517140895923,0.08962540265337877,0.0029807877790894964,0.20564044690267433,0.6987222109507678
TCGA-BH-A201-01A-11D-A14K-09,0.01119034057257703,0.011291040178890535,0.01135800553855965,0.29162315811553535,0.6745374555944375
TCGA-BH-A202-01A-11D-A14K-09,0.007517585835578634,0.007561823402902558,0.278966214467756,0.03898633176469228,0.6669680445290705
TCGA-BH-A203-01A-12D-A167-09,0.0028067858267120807,0.0662398501175795,0.08494428559359496,0.21047884945866357,0.6355302290034498
TCGA-BH-A209-01A-11D-A17G-09,0.002135705953311664,0.1239523853307084,0.002118975116538117,0.8696609537690393,0.002131979830402493
TCGA-BH-A28Q-01A-11D-A16D-09,0.010182170309866649,0.009764280904922918,0.009809924154934339,0.04843942190094313,0.921804202729333
TCGA-BH-A42U-01A-12D-A243-09,0.4115143807468669,0.01292917052746986,0.18165535651976897,0.3811605102855021,0.01274058192039228
TCGA-BH-A5J0-01A-11D-A27P-09,0.0032793521982528873,0.0033048066805947147,0.0032835382604140934,0.6340805673906407,0.3560517354700976
TCGA-BH-A6R8-01A-21D-A33E-09,0.006918295535439622,0.006909890432752548,0.006881732789424443,0.24523209795493542,0.734057983287448
TCGA-C8-A12K-01A-21D-A10Y-09,0.0014981209438240549,0.0552131909295592,0.3551026104562251,0.3805215661259871,0.20766451154440463
TCGA-C8-A12M-01A-11D-A135-09,0.0035133594726930754,0.0536917078288734,0.1255216254678636,0.003444326937394037,0.813828980293176
TCGA-C8-A12N-01A-11D-A10Y-09,0.009282983921300947,0.009238860070148425,0.009339338979272029,0.2799175866717772,0.6922212303575014
TCGA-C8-A12O-01A-11D-A10Y-09,0.21653166379344632,0.005906076506304432,0.005910303110416997,0.0058885466057462775,0.765763409984086
TCGA-C8-A12P-01A-11D-A10Y-09,0.0011990157711844625,0.09472214840487447,0.0011961652238765385,0.6505282240662962,0.25235444653376843
TCGA-C8-A12T-01A-11D-A10Y-09,0.0012423430703325932,0.09376854828202828,0.0012435794366688344,0.8567137130882265,0.0470318161227438
TCGA-C8-A12U-01A-11D-A10Y-09,0.0047604102005326665,0.004834475671979926,0.14284475389871482,0.11761092859410142,0.7299494316346712
TCGA-C8-A12W-01A-11D-A10Y-09,0.003405303814598628,0.003400373163193385,0.003465418639672287,0.030369047568655994,0.9593598568138797
TCGA-C8-A12X-01A-11D-A10Y-09,0.004387220558653372,0.14013064838306402,0.23472111244723495,0.05511733706074116,0.5656436815503065
TCGA-C8-A12Y-01A-11D-A12B-09,0.005066808773503859,0.005042910702357997,0.14263991249118815,0.004975671299847903,0.8422746967331021
TCGA-C8-A12Z-01A-11D-A10Y-09,0.003950883814236785,0.14753094707780012,0.0039211688166757705,0.41072870901538416,0.4338682912759031
TCGA-C8-A130-01A-31D-A10Y-09,0.004410871469253311,0.004412444317727459,0.004485561402329839,0.18244655666956436,0.804244566141125
TCGA-C8-A131-01A-11D-A10Y-09,0.0035010168917647133,0.2461301875113671,0.33787918120769644,0.0034832700235777904,0.40900634436559397
TCGA-C8-A132-01A-31D-A10Y-09,0.0031024898716023857,0.055520252739308135,0.10213438696487985,0.42468108173839175,0.4145617886858179
TCGA-C8-A133-01A-32D-A12B-09,0.007402635424297966,0.2831325083432564,0.4391830753212187,0.0073223584360075575,0.2629594224752195
TCGA-C8-A134-01A-11D-A10Y-09,0.0021690137242022962,0.002171269137949437,0.5459284717464953,0.03450121456734219,0.41523003082401083
TCGA-C8-A137-01A-11D-A10Y-09,0.004331802648805609,0.26030313817363965,0.07050883408812372,0.34689309681318553,0.31796312827624545
TCGA-C8-A1HE-01A-11D-A188-09,0.0042670300176806016,0.27719428109328514,0.004297295739901365,0.4750345886926003,0.2392068044565327
TCGA-C8-A1HI-01A-11D-A135-09,0.003843462184645398,0.003859068653689971,0.14390875955307236,0.18419403551527957,0.6641946740933126
TCGA-C8-A1HK-01A-21D-A13L-09,0.0033497223044814646,0.0034145711132252004,0.12589700729807002,0.4680325577002696,0.3993061415839539
TCGA-C8-A1HM-01A-12D-A135-09,0.0005831831650519447,0.055640557982512336,0.0005848653731937544,0.9228531377664533,0.020338255712788706
TCGA-C8-A1HO-01A-11D-A13L-09,0.1946389527229845,0.006109545507471667,0.00607087885207381,0.16814530804206523,0.6250353148754048
TCGA-C8-A26V-01A-11D-A16D-09,0.0025368360806076865,0.0025584711672350957,0.0025364268703352262,0.6748439262761338,0.31752433960568827
TCGA-C8-A26W-01A-11D-A16D-09,0.0037333882670795428,0.19328367712419917,0.0037930303253200207,0.4484623502043111,0.3507275540790902
TCGA-C8-A26X-01A-31D-A16D-09,0.0033790721994290014,0.00339828175600708,0.2944390703113364,0.0571652232089554,0.6416183525242721
TCGA-C8-A274-01A-11D-A16D-09,0.10995362328184533,0.0009807842818377645,0.0009806472346528992,0.793623648630731,0.09446129657093301
TCGA-C8-A278-01A-11D-A167-09,0.004924376510675079,0.004901694226636478,0.004905667219676612,0.26772238320537334,0.7175458788376385
TCGA-C8-A27A-01A-11D-A167-09,0.007562331304325033,0.2065813314461166,0.007670328203180529,0.2237365972531406,0.5544494117932373
TCGA-C8-A27B-01A-11D-A167-09,0.0014405631072744625,0.0014263747248342024,0.15646661684032598,0.5859277811052861,0.2547386642222792
TCGA-C8-A8HP-01A-11D-A36J-09,0.001228250782825277,0.05480321321894089,0.001217982815364202,0.9415234582471633,0.0012270949357063056
TCGA-C8-A8HR-01A-11D-A36J-09,0.006010039824750432,0.005971259816613306,0.11277860424595904,0.09898942804688975,0.7762506680657876
TCGA-D3-A1Q1-06A-21D-A196-08,0.004006769695151353,0.04401751179501,0.26794344981192525,0.004081957709199002,0.6799503109887144
TCGA-D3-A1Q4-06A-11D-A196-08,0.05300914316237523,0.8619075330572183,0.0006469535896947037,0.013166174724337749,0.07127019546637396
TCGA-D3-A1Q5-06A-11D-A196-08,0.08847274258632185,0.8632994679195966,0.02167893744813903,0.00048655847277299713,0.02606229357316959
TCGA-D3-A1Q6-06A-11D-A196-08,0.00021066142785531347,0.9714372927817743,0.00021096044537864371,0.0002128307277767749,0.027928254617215174
TCGA-D3-A1Q7-06A-11D-A19A-08,0.032446959859526225,0.9621459744622682,0.0018011872096779088,0.0017819816484257477,0.001823896820101857
TCGA-D3-A1QA-06A-11D-A196-08,0.0003894726409035598,0.9421661878369726,0.0003935050926787871,0.010843520605150333,0.046207313824294896
TCGA-D3-A1QB-06A-11D-A19A-08,0.00046520374342052157,0.9525176671751607,0.0004680106709864242,0.00046616287933908944,0.04608295553109316
TCGA-D3-A2J6-06A-11D-A19A-08,0.09550169507308189,0.4188880778215744,0.008912830874232502,0.008850431280243903,0.46784696495086736
TCGA-D3-A2J7-06A-11D-A196-08,0.0005101454387925605,0.9979754688003775,0.0005025312963079323,0.0005013525219957104,0.0005105019425262873
TCGA-D3-A2J8-06A-11D-A196-08,0.0003367538455311811,0.9952226003634899,0.00033645225192465464,0.003763959201940282,0.00034023433711403425
TCGA-D3-A2J9-06A-11D-A196-08,0.0029550829627994126,0.9881816785578317,0.002942666208500755,0.002934606984808347,0.0029859652860599107
TCGA-D3-A2JA-06A-11D-A196-08,0.0005013596610338814,0.9091058895877313,0.025711200212747486,0.0004983295145447839,0.06418322102394254
TCGA-D3-A2JB-06A-11D-A196-08,0.09348426470307379,0.015865197355104086,0.41569145831779575,0.22776801970880042,0.24719105991522589
TCGA-D3-A2JC-06A-11D-A19A-08,0.0009415871868756808,0.9272888002457202,0.0009328218852476923,0.0009251818852115852,0.0699116087969449
TCGA-D3-A2JD-06A-11D-A19A-08,0.048969312404515,0.9352555181287299,0.00044618552816547645,0.00044384223583129585,0.014885141702758436
TCGA-D3-A2JF-06A-11D-A196-08,0.012678176989402046,0.9734079046382843,0.00011916179431116061,0.00011881623344676868,0.013675940344555762
TCGA-D3-A2JG-06A-11D-A196-08,0.06363779692629669,0.9315750267248183,0.001612649805227964,0.0015807931478468505,0.0015937333958102352
TCGA-D3-A2JH-06A-11D-A196-08,0.00028986368233873154,0.9244584531004434,0.0002910637069683174,0.0002923850151733022,0.07466823449507626
TCGA-D3-A2JK-06A-11D-A196-08,0.0592128890111404,0.9061876559113514,0.0005885020133016849,0.008017518813777887,0.025993434250428535
TCGA-D3-A2JN-06A-11D-A196-08,0.016840591907642796,0.906543244555989,0.0005399043429371671,0.025325288514273826,0.0507509706791572
TCGA-D3-A2JO-06A-11D-A196-08,0.011468342268971225,0.8704317688347172,0.0002878759095281758,0.020384609062539888,0.0974274039242435
TCGA-D3-A2JP-06A-11D-A19A-08,0.025672321358008877,0.9488975820456299,0.000693725111370159,0.005534236584774653,0.0192021349002163
TCGA-D3-A3BZ-06A-12D-A196-08,0.003649278546643388,0.003663025145966752,0.0036244532044840344,0.14168961178723438,0.8473736313156714
TCGA-D3-A3C3-06A-12D-A19A-08,0.05751816921378587,0.7614493114279447,0.0006952990731512718,0.04318274699146797,0.13715447329365016
TCGA-D3-A3C6-06A-12D-A196-08,0.319227672120125,0.675867538478184,0.0016285857217269888,0.001621032092377472,0.001655171587586626
TCGA-D3-A3C7-06A-11D-A196-08,0.00018529484057749673,0.9822978967317093,0.00018516249424370616,0.00018566310061065682,0.017145982832858776
TCGA-D3-A3C8-06A-12D-A19A-08,0.00044766423451437283,0.9863449656867712,0.0004448134964160852,0.01231274420578467,0.00044981237651355363
TCGA-D3-A3CB-06A-11D-A196-08,0.0007711979944497216,0.9968871722651523,0.0007916029540562532,0.0007794950649126162,0.0007705317214290568
TCGA-D3-A3CC-06A-11D-A19A-08,0.00579221585550549,0.005811267005147161,0.005768448304080813,0.4356033912589007,0.547024677576366
TCGA-D3-A3CE-06A-11D-A19A-08,0.00629607561603202,0.45138383714024166,0.006211200787357096,0.006152848875142696,0.5299560375812264
TCGA-D3-A3CF-06A-11D-A196-08,0.006257737936716115,0.1615097485006242,0.42948693216344636,0.15448183601458812,0.2482637453846251
TCGA-D3-A3ML-06A-11D-A21A-08,0.00018005405692686827,0.9735903004537243,0.0001802078251884405,0.00018085581238753826,0.025868581851772765
TCGA-D3-A3MO-06A-11D-A21A-08,0.1503364095595176,0.46358921053384683,0.0028536666832598002,0.10641433396943385,0.2768063792539418
TCGA-D3-A3MU-06A-11D-A21A-08,0.06190397122015153,0.8903307166267774,0.00035495218877435315,0.015951533499152917,0.03145882646514382
TCGA-D3-A3MV-06A-11D-A21A-08,0.00032809987517860736,0.99868214203157,0.0003294086596033699,0.0003312683161815212,0.00032908111746666796
TCGA-D3-A51E-06A-11D-A25O-08,0.0006414177362166259,0.9065829247913859,0.029537736506208202,0.0006319886102465613,0.0626059323559426
TCGA-D3-A51F-06A-11D-A25O-08,0.07109592618549758,0.9005343660451661,0.001897651579715959,0.02457530270989014,0.001896753479730117
TCGA-D3-A51H-06A-12D-A25O-08,0.010158162593391992,0.8931476269566817,0.010152435660911573,0.010167296315400516,0.0763744784736144
TCGA-D3-A51J-06A-11D-A25O-08,0.0003867850213351026,0.9736285130186708,0.00038897806678825093,0.011361484721351853,0.014234239171853902
TCGA-D3-A51K-06A-11D-A25O-08,0.007726611347519823,0.007749361232879194,0.20256063865858634,0.14831258684624893,0.6336508019147657
TCGA-D3-A51N-06A-11D-A25O-08,0.0020245005792948944,0.797546020957947,0.1207421052816728,0.0020264106374679853,0.07766096254361725
TCGA-D3-A51R-06A-11D-A25O-08,0.01316393019145743,0.9681923395617641,0.00023930693603230204,0.00023894007198882624,0.018165483238757323
TCGA-D3-A51T-06A-11D-A25O-08,0.01672303261481626,0.9828433204781205,0.00014515276510929182,0.00014356534555388053,0.00014492879640014706
TCGA-D3-A5GL-06A-11D-A27K-08,0.000414838907094927,0.7960417208702747,0.015422992190406496,0.0004156304371376371,0.18770481759508628
TCGA-D3-A5GN-06A-11D-A27K-08,0.06869961318299422,0.9302325184183452,0.00035452450601988446,0.00035682449676506257,0.00035651939587541526
TCGA-D3-A5GO-06A-12D-A27K-08,0.00010918350360184782,0.9978722811484049,0.00010934743460310654,0.00011009528434985717,0.0017990926290402775
TCGA-D3-A5GS-06A-11D-A27K-08,0.01016052693099949,0.988572461472017,0.00042351037271056477,0.0004194628790611562,0.000424038345211744
TCGA-D3-A5GT-01A-12D-A30X-08,0.007636992180171631,0.007530674300660763,0.19093745157161768,0.007628140272736315,0.7862667416748137
TCGA-D3-A5GU-06A-11D-A27K-08,0.00023363449850582197,0.9079560906918881,0.033868743017466126,0.012157331570289635,0.04578420022185022
